-6.949350237846374512e-02,-7.093864679336547852e-02,3.552289605140686035e-01,3.501836061477661133e-01,7.053501904010772705e-02,1.461130380630493164e-01,-2.098416239023208618e-01,2.595837414264678955e-01,-1.277816593647003174e-01,-2.553587257862091064e-01,-1.562948711216449738e-02,1.598199903964996338e-01,1.988923102617263794e-01,-2.907325699925422668e-02,-3.608899116516113281e-01,-1.751311938278377056e-03,-1.653435230255126953e-01,3.296917080879211426e-01,-8.265668898820877075e-02,-1.197449266910552979e-01,-3.195587098598480225e-01,3.650880753993988037e-01,3.481723666191101074e-01,-1.881655454635620117e-01,-3.606416881084442139e-01,9.999799132347106934e-01,9.999865889549255371e-01,9.999872446060180664e-01,9.999732375144958496e-01,-9.999161958694458008e-01,-9.999379515647888184e-01,2.141313403844833374e-01,9.999904036521911621e-01,-1.480097919702529907e-01,-2.782970368862152100e-01
1.644127070903778076e-01,5.157867446541786194e-03,2.099352478981018066e-01,5.299282446503639221e-02,1.064097285270690918e-01,1.533830016851425171e-01,-2.132292836904525757e-01,4.358488321304321289e-02,-8.279734104871749878e-02,-1.777793318033218384e-01,1.762705147266387939e-01,1.790665388107299805e-01,1.213903278112411499e-01,-6.515137851238250732e-02,-1.388836503028869629e-01,9.670057892799377441e-02,-2.259358018636703491e-02,1.342647224664688110e-01,8.931266516447067261e-02,-4.716400988399982452e-03,-1.621024459600448608e-01,7.246629148721694946e-02,4.533324390649795532e-02,-2.738371491432189941e-01,-1.147762760519981384e-01,9.999530911445617676e-01,9.999707341194152832e-01,9.999737143516540527e-01,9.999511837959289551e-01,-9.998870491981506348e-01,-9.998857378959655762e-01,-2.789767831563949585e-02,9.999807476997375488e-01,-2.448365837335586548e-01,-1.009447351098060608e-01
7.909622043371200562e-02,-9.456444531679153442e-03,2.706067562103271484e-01,1.712092608213424683e-01,9.803131967782974243e-02,1.622960120439529419e-01,-2.149198353290557861e-01,1.323259025812149048e-01,-9.842475503683090210e-02,-2.036089152097702026e-01,9.805858135223388672e-02,1.608718484640121460e-01,1.756178587675094604e-01,-6.422647833824157715e-02,-2.259713858366012573e-01,5.415168404579162598e-02,-7.112289965152740479e-02,2.167806774377822876e-01,2.185475826263427734e-02,-6.574448198080062866e-02,-2.296971231698989868e-01,2.003400325775146484e-01,1.634742170572280884e-01,-2.519828975200653076e-01,-2.194723784923553467e-01,9.999630451202392578e-01,9.999775886535644531e-01,9.999802112579345703e-01,9.999637603759765625e-01,-9.998973608016967773e-01,-9.999060630798339844e-01,7.344945520162582397e-02,9.999851584434509277e-01,-2.236581295728683472e-01,-1.777701079845428467e-01
-1.566657423973083496e-01,3.882294893264770508e-01,-3.223319053649902344e-01,2.482705563306808472e-02,-2.630963623523712158e-01,-3.363114893436431885e-01,-5.069354921579360962e-02,3.823094815015792847e-02,5.094894766807556152e-01,3.856261670589447021e-01,-2.157812416553497314e-01,1.510942131280899048e-01,-1.583185195922851562e-01,-2.803266048431396484e-01,-2.010020613670349121e-02,9.885861724615097046e-02,4.458166286349296570e-02,5.271518975496292114e-02,-1.737086623907089233e-01,-1.287950277328491211e-01,2.302449047565460205e-01,1.066386699676513672e-02,-1.435109525918960571e-01,5.446198955178260803e-02,-2.720697782933712006e-02,9.999069571495056152e-01,9.999421834945678711e-01,9.999535083770751953e-01,9.998954534530639648e-01,-9.997504949569702148e-01,-9.997639060020446777e-01,-3.634357452392578125e-02,9.999621510505676270e-01,3.798649013042449951e-01,1.501191407442092896e-01
2.232616841793060303e-01,3.797214850783348083e-02,1.790442913770675659e-01,-1.147188432514667511e-02,1.237061917781829834e-01,1.568724960088729858e-01,-2.105119675397872925e-01,-3.335164161399006844e-03,-7.063999027013778687e-02,-1.646856516599655151e-01,2.160681039094924927e-01,2.016389071941375732e-01,9.758660942316055298e-02,-8.377082645893096924e-02,-7.937382906675338745e-02,1.297664940357208252e-01,1.195327937602996826e-02,7.382155954837799072e-02,1.172413155436515808e-01,2.032596990466117859e-02,-1.143737733364105225e-01,1.077963970601558685e-02,-3.415879607200622559e-02,-3.072514235973358154e-01,-6.042800471186637878e-02,9.999469518661499023e-01,9.999653100967407227e-01,9.999687671661376953e-01,9.999505877494812012e-01,-9.998645186424255371e-01,-9.998947978019714355e-01,-8.406481146812438965e-02,9.999769926071166992e-01,-2.640183866024017334e-01,-5.446244403719902039e-02
1.234654188156127930e-01,1.641670800745487213e-02,2.373038083314895630e-01,1.060422584414482117e-01,1.121317893266677856e-01,1.594237238168716431e-01,-2.032443881034851074e-01,8.884316682815551758e-02,-8.312979340553283691e-02,-1.824655383825302124e-01,1.443495154380798340e-01,1.761303693056106567e-01,1.362577974796295166e-01,-7.012867182493209839e-02,-1.600780338048934937e-01,8.203832060098648071e-02,-3.844683989882469177e-02,1.659420579671859741e-01,5.353184416890144348e-02,-2.003334276378154755e-02,-1.816195696592330933e-01,1.284739822149276733e-01,1.042852103710174561e-01,-2.797456979751586914e-01,-1.688911616802215576e-01,9.999516606330871582e-01,9.999716281890869141e-01,9.999755620956420898e-01,9.999595284461975098e-01,-9.998752474784851074e-01,-9.998776316642761230e-01,1.318443845957517624e-02,9.999815821647644043e-01,-2.228925526142120361e-01,-1.317584365606307983e-01
7.665017247200012207e-02,-1.243636943399906158e-02,2.635681629180908203e-01,1.792572438716888428e-01,9.550457447767257690e-02,1.501402258872985840e-01,-2.178455144166946411e-01,1.359198093414306641e-01,-9.903585910797119141e-02,-2.072953730821609497e-01,9.805080294609069824e-02,1.601548343896865845e-01,1.567176729440689087e-01,-4.941251873970031738e-02,-2.345670163631439209e-01,6.184411793947219849e-02,-7.630340009927749634e-02,2.107625603675842285e-01,2.234849147498607635e-02,-5.951761081814765930e-02,-2.212006896734237671e-01,1.988203227519989014e-01,1.755917966365814209e-01,-2.426743358373641968e-01,-2.341617941856384277e-01,9.999629855155944824e-01,9.999769926071166992e-01,9.999796748161315918e-01,9.999626278877258301e-01,-9.998983144760131836e-01,-9.999106526374816895e-01,7.061229646205902100e-02,9.999849796295166016e-01,-2.084901928901672363e-01,-1.790385097265243530e-01
-1.510408222675323486e-01,-9.365187585353851318e-02,3.802670538425445557e-01,4.344112873077392578e-01,5.934257432818412781e-02,1.289596110582351685e-01,-2.056254297494888306e-01,3.224468529224395752e-01,-1.393458545207977295e-01,-2.403222173452377319e-01,-9.746327996253967285e-02,1.529741734266281128e-01,1.886569410562515259e-01,-1.431675627827644348e-02,-4.235219657421112061e-01,-9.857940487563610077e-03,-2.255209833383560181e-01,3.705417811870574951e-01,-1.221771687269210815e-01,-1.544178277254104614e-01,-3.648509979248046875e-01,4.524053931236267090e-01,4.442583620548248291e-01,-1.698631942272186279e-01,-4.301013648509979248e-01,9.999755024909973145e-01,9.999849796295166016e-01,9.999862313270568848e-01,9.999699592590332031e-01,-9.999324083328247070e-01,-9.999492168426513672e-01,2.697178423404693604e-01,9.999884963035583496e-01,-1.042984053492546082e-01,-3.206774294376373291e-01
-1.948247551918029785e-01,-9.460815787315368652e-02,3.447235226631164551e-01,4.509061574935913086e-01,5.344683676958084106e-02,9.165663272142410278e-02,-2.177572399377822876e-01,3.305247128009796143e-01,-1.239610090851783752e-01,-2.620347440242767334e-01,-1.319830566644668579e-01,1.222806051373481750e-01,1.832663416862487793e-01,-1.585934311151504517e-02,-4.518335461616516113e-01,-4.498217999935150146e-02,-2.300541549921035767e-01,4.153379797935485840e-01,-1.218176335096359253e-01,-1.396148055791854858e-01,-3.576349914073944092e-01,4.227647185325622559e-01,4.646486937999725342e-01,-1.416114717721939087e-01,-4.356136918067932129e-01,9.999865293502807617e-01,9.999913573265075684e-01,9.999928474426269531e-01,9.999817609786987305e-01,-9.999333620071411133e-01,-9.999785423278808594e-01,2.736403942108154297e-01,9.999943375587463379e-01,-8.678435534238815308e-02,-3.135381937026977539e-01
-1.855995953083038330e-01,-9.815122932195663452e-02,3.445513248443603516e-01,4.393296539783477783e-01,5.316445976495742798e-02,1.031698137521743774e-01,-2.047775834798812866e-01,3.405926525592803955e-01,-1.498504281044006348e-01,-2.423236817121505737e-01,-1.253372132778167725e-01,1.291511207818984985e-01,1.910428851842880249e-01,-3.293304471299052238e-03,-4.495694935321807861e-01,-2.542233839631080627e-02,-2.455203682184219360e-01,4.107169806957244873e-01,-1.032326817512512207e-01,-1.477987319231033325e-01,-3.504850566387176514e-01,4.270146489143371582e-01,4.789854586124420166e-01,-1.450559794902801514e-01,-4.384281635284423828e-01,9.999774098396301270e-01,9.999852776527404785e-01,9.999871253967285156e-01,9.999747276306152344e-01,-9.999158382415771484e-01,-9.999642372131347656e-01,2.756340205669403076e-01,9.999898076057434082e-01,-8.145332336425781250e-02,-3.120061159133911133e-01
2.506248094141483307e-02,-2.877633087337017059e-02,2.840944528579711914e-01,2.234794944524765015e-01,8.434217423200607300e-02,1.500418931245803833e-01,-2.195529490709304810e-01,1.748692095279693604e-01,-1.004883125424385071e-01,-2.284314185380935669e-01,7.135518640279769897e-02,1.687991917133331299e-01,1.800000220537185669e-01,-5.135720223188400269e-02,-2.695863544940948486e-01,3.646254539489746094e-02,-1.069375276565551758e-01,2.448506951332092285e-01,-1.118655968457460403e-02,-6.791718304157257080e-02,-2.544912397861480713e-01,2.390430122613906860e-01,2.207119166851043701e-01,-2.336885482072830200e-01,-2.555352151393890381e-01,9.999727606773376465e-01,9.999815225601196289e-01,9.999842047691345215e-01,9.999664425849914551e-01,-9.999091029167175293e-01,-9.999116063117980957e-01,1.158233880996704102e-01,9.999873042106628418e-01,-2.077742964029312134e-01,-2.122517526149749756e-01
-1.064485535025596619e-01,-8.685459941625595093e-02,3.614184856414794922e-01,3.811249732971191406e-01,6.594505161046981812e-02,1.477396786212921143e-01,-1.941332519054412842e-01,2.842723429203033447e-01,-1.428776234388351440e-01,-2.590165138244628906e-01,-3.825595602393150330e-02,1.512390375137329102e-01,2.090265750885009766e-01,-1.108169555664062500e-02,-3.826813697814941406e-01,-2.196482010185718536e-02,-1.891202777624130249e-01,3.514480292797088623e-01,-1.162100806832313538e-01,-1.295574307441711426e-01,-3.350605964660644531e-01,3.960013985633850098e-01,3.902977406978607178e-01,-1.662410348653793335e-01,-3.793603181838989258e-01,9.999771118164062500e-01,9.999865293502807617e-01,9.999874234199523926e-01,9.999708533287048340e-01,-9.999334812164306641e-01,-9.999294281005859375e-01,2.531351447105407715e-01,9.999899864196777344e-01,-1.230671554803848267e-01,-2.962948381900787354e-01
-7.910701632499694824e-02,-7.656980305910110474e-02,3.522891104221343994e-01,3.740752935409545898e-01,7.061944901943206787e-02,1.319707483053207397e-01,-2.084654271602630615e-01,2.895364165306091309e-01,-1.338463574647903442e-01,-2.529806196689605713e-01,-3.364361450076103210e-02,1.690960377454757690e-01,1.817059814929962158e-01,-2.656404115259647369e-02,-3.804351389408111572e-01,4.521879833191633224e-03,-1.855612248182296753e-01,3.509045243263244629e-01,-1.128824651241302490e-01,-1.147101148962974548e-01,-3.303204476833343506e-01,3.806989490985870361e-01,3.810805976390838623e-01,-1.779060065746307373e-01,-3.713537752628326416e-01,9.999830722808837891e-01,9.999881386756896973e-01,9.999907612800598145e-01,9.999783039093017578e-01,-9.999000430107116699e-01,-9.999377727508544922e-01,2.422768473625183105e-01,9.999920725822448730e-01,-1.312741339206695557e-01,-2.924295663833618164e-01
-8.880858868360519409e-02,-7.278271764516830444e-02,3.592252731323242188e-01,3.792728483676910400e-01,6.801393628120422363e-02,1.439696699380874634e-01,-2.053897529840469360e-01,2.805259525775909424e-01,-1.397176831960678101e-01,-2.529913783073425293e-01,-4.913623258471488953e-02,1.550806611776351929e-01,2.028763741254806519e-01,-1.645742729306221008e-02,-3.849054872989654541e-01,-1.419781334698200226e-02,-1.803224533796310425e-01,3.506567180156707764e-01,-9.719684720039367676e-02,-1.308440268039703369e-01,-3.368597328662872314e-01,3.859573900699615479e-01,3.778144419193267822e-01,-1.710845082998275757e-01,-3.804270029067993164e-01,9.999747872352600098e-01,9.999828934669494629e-01,9.999856352806091309e-01,9.999656081199645996e-01,-9.999204874038696289e-01,-9.999183416366577148e-01,2.460695356130599976e-01,9.999884366989135742e-01,-1.420348137617111206e-01,-2.913257777690887451e-01
-2.912486903369426727e-02,-4.438320919871330261e-02,3.181424140930175781e-01,2.994965910911560059e-01,8.306354284286499023e-02,1.484180241823196411e-01,-2.158291190862655640e-01,2.297350764274597168e-01,-1.187131702899932861e-01,-2.410047948360443115e-01,2.591698057949542999e-02,1.627711802721023560e-01,1.943332403898239136e-01,-5.234838277101516724e-02,-3.183946311473846436e-01,1.305432245135307312e-02,-1.473803222179412842e-01,2.816351652145385742e-01,-5.514182522892951965e-02,-1.019717603921890259e-01,-2.959614098072052002e-01,3.214214742183685303e-01,3.035646975040435791e-01,-2.101517170667648315e-01,-3.160780966281890869e-01,9.999773502349853516e-01,9.999841451644897461e-01,9.999859929084777832e-01,9.999713301658630371e-01,-9.999271631240844727e-01,-9.999297261238098145e-01,1.775993406772613525e-01,9.999889135360717773e-01,-1.754133701324462891e-01,-2.491923719644546509e-01
9.387286752462387085e-02,-4.716170951724052429e-03,2.524414956569671631e-01,1.662592589855194092e-01,9.597548842430114746e-02,1.555323302745819092e-01,-2.147970497608184814e-01,1.223677918314933777e-01,-8.917955309152603149e-02,-1.950533092021942139e-01,1.036655530333518982e-01,1.729617863893508911e-01,1.486765444278717041e-01,-6.732131540775299072e-02,-2.187159061431884766e-01,7.167775928974151611e-02,-6.677955389022827148e-02,2.091718763113021851e-01,3.319194167852401733e-02,-5.475169047713279724e-02,-2.098328322172164917e-01,1.872173994779586792e-01,1.545984596014022827e-01,-2.665297389030456543e-01,-2.187748551368713379e-01,9.999578595161437988e-01,9.999738931655883789e-01,9.999774694442749023e-01,9.999594092369079590e-01,-9.998476505279541016e-01,-9.999116659164428711e-01,5.828628316521644592e-02,9.999831318855285645e-01,-2.077257931232452393e-01,-1.647656112909317017e-01
3.837659955024719238e-01,8.731152117252349854e-02,7.578727602958679199e-02,-2.239250838756561279e-01,1.462561339139938354e-01,1.321336477994918823e-01,-1.744464933872222900e-01,-1.737703233957290649e-01,-2.974596805870532990e-02,-6.617934256792068481e-02,3.351078331470489502e-01,2.328210622072219849e-01,-1.666076853871345520e-02,-1.136557832360267639e-01,1.107084527611732483e-01,2.078787088394165039e-01,1.184618547558784485e-01,-6.268885731697082520e-02,2.074508517980575562e-01,9.223198890686035156e-02,2.756432257592678070e-02,-2.295227050781250000e-01,-2.317405343055725098e-01,-3.599065542221069336e-01,9.559398144483566284e-02,9.998677372932434082e-01,9.999338984489440918e-01,9.999397397041320801e-01,9.999142289161682129e-01,-9.996396899223327637e-01,-9.998103380203247070e-01,-2.992191910743713379e-01,9.999563694000244141e-01,-2.647798061370849609e-01,9.582471847534179688e-02
-1.943568885326385498e-02,-3.824258968234062195e-02,3.095320165157318115e-01,2.664000093936920166e-01,7.850196957588195801e-02,1.565106511116027832e-01,-2.116007953882217407e-01,2.072199732065200806e-01,-1.062367632985115051e-01,-2.458805739879608154e-01,3.254879638552665710e-02,1.586134135723114014e-01,1.927607357501983643e-01,-4.472329467535018921e-02,-3.093075454235076904e-01,7.880900986492633820e-03,-1.276948899030685425e-01,2.921492755413055420e-01,-4.290597513318061829e-02,-8.562294393777847290e-02,-2.765258848667144775e-01,2.733340859413146973e-01,2.756346166133880615e-01,-2.151301652193069458e-01,-3.030079007148742676e-01,9.999769330024719238e-01,9.999835491180419922e-01,9.999870061874389648e-01,9.999695420265197754e-01,-9.998775124549865723e-01,-9.999219179153442383e-01,1.500579565763473511e-01,9.999884963035583496e-01,-1.894239038228988647e-01,-2.434984743595123291e-01
1.062725409865379333e-01,-4.465806763619184494e-03,2.469312101602554321e-01,1.268978267908096313e-01,1.081426367163658142e-01,1.562276780605316162e-01,-2.113137990236282349e-01,1.066026985645294189e-01,-9.985852241516113281e-02,-2.002240568399429321e-01,1.204626187682151794e-01,1.759171038866043091e-01,1.440123915672302246e-01,-6.228496134281158447e-02,-2.012016326189041138e-01,7.709034532308578491e-02,-6.131178513169288635e-02,1.890671104192733765e-01,4.181750118732452393e-02,-4.176435619592666626e-02,-2.060284763574600220e-01,1.509287059307098389e-01,1.213927343487739563e-01,-2.552266418933868408e-01,-1.869316399097442627e-01,9.999581575393676758e-01,9.999740719795227051e-01,9.999778866767883301e-01,9.999558925628662109e-01,-9.998915195465087891e-01,-9.998987317085266113e-01,3.371634706854820251e-02,9.999832510948181152e-01,-2.279683649539947510e-01,-1.532352119684219360e-01
5.127833411097526550e-02,-2.917092852294445038e-02,2.710793912410736084e-01,1.946912705898284912e-01,9.969107806682586670e-02,1.560068875551223755e-01,-1.994230449199676514e-01,1.504368036985397339e-01,-1.060567498207092285e-01,-2.089807093143463135e-01,7.880952954292297363e-02,1.496318727731704712e-01,1.607064455747604370e-01,-4.345471784472465515e-02,-2.435502558946609497e-01,3.345088660717010498e-02,-9.079491347074508667e-02,2.422576546669006348e-01,6.107830908149480820e-03,-6.443510949611663818e-02,-2.333996742963790894e-01,1.992594003677368164e-01,1.930829286575317383e-01,-2.172809094190597534e-01,-2.468134164810180664e-01,9.999639391899108887e-01,9.999774694442749023e-01,9.999807476997375488e-01,9.999613165855407715e-01,-9.998946189880371094e-01,-9.999129772186279297e-01,8.800183236598968506e-02,9.999847412109375000e-01,-2.129185050725936890e-01,-1.873306483030319214e-01
-2.345772832632064819e-01,1.127620264887809753e-01,-5.767580494284629822e-02,2.007608562707901001e-01,-1.234462857246398926e-01,-9.555780887603759766e-02,-1.119570434093475342e-01,1.252900511026382446e-01,1.156715452671051025e-01,-5.445545539259910583e-03,-2.167377471923828125e-01,-9.455010294914245605e-03,3.650831803679466248e-02,-7.484039664268493652e-02,-2.241809368133544922e-01,-6.519239395856857300e-02,-7.529732584953308105e-02,2.704128026962280273e-01,-1.119190603494644165e-01,-9.479401260614395142e-02,-2.815765701234340668e-02,1.606702357530593872e-01,1.151889860630035400e-01,4.021231457591056824e-02,-1.442386060953140259e-01,9.999130368232727051e-01,9.999507069587707520e-01,9.999538660049438477e-01,9.999070763587951660e-01,-9.998320937156677246e-01,-9.998949766159057617e-01,1.603600233793258667e-01,9.999610185623168945e-01,1.020532697439193726e-01,-5.902773514389991760e-02
-2.119833827018737793e-01,-1.133320480585098267e-01,2.964960336685180664e-01,4.204393625259399414e-01,4.315771535038948059e-02,9.540797024965286255e-02,-2.026455700397491455e-01,3.107039034366607666e-01,-1.553721427917480469e-01,-2.654730379581451416e-01,-1.490157842636108398e-01,7.100345939397811890e-02,1.640276759862899780e-01,7.678544148802757263e-03,-4.374978542327880859e-01,-6.548108905553817749e-02,-2.237885445356369019e-01,4.115570783615112305e-01,-1.208409816026687622e-01,-1.279105544090270996e-01,-3.343642950057983398e-01,3.898460865020751953e-01,4.345964789390563965e-01,-1.025424823164939880e-01,-4.041751325130462646e-01,9.999867081642150879e-01,9.999910593032836914e-01,9.999932050704956055e-01,9.999806880950927734e-01,-9.999495744705200195e-01,-9.999782443046569824e-01,2.820496857166290283e-01,9.999938011169433594e-01,-7.891915738582611084e-02,-3.091909885406494141e-01
-1.686523556709289551e-01,3.536046445369720459e-01,-2.841169536113739014e-01,4.431999102234840393e-02,-2.495062798261642456e-01,-3.123066723346710205e-01,-6.477633118629455566e-02,3.944469615817070007e-02,4.548620283603668213e-01,3.349180221557617188e-01,-2.148833423852920532e-01,1.197182163596153259e-01,-1.277859956026077271e-01,-2.429443448781967163e-01,-4.961614683270454407e-02,5.998084694147109985e-02,2.593988925218582153e-02,7.747527211904525757e-02,-1.626548320055007935e-01,-1.164704412221908569e-01,2.054079174995422363e-01,2.343562245368957520e-02,-1.153253242373466492e-01,5.113076418638229370e-02,-4.354317486286163330e-02,9.999053478240966797e-01,9.999406337738037109e-01,9.999521374702453613e-01,9.998909831047058105e-01,-9.997590780258178711e-01,-9.997479915618896484e-01,-2.731255814433097839e-02,9.999632835388183594e-01,3.426703512668609619e-01,1.270720362663269043e-01
2.781063616275787354e-01,5.974737927317619324e-02,1.448918431997299194e-01,-8.198772370815277100e-02,1.316182613372802734e-01,1.424855887889862061e-01,-2.069001793861389160e-01,-6.358429789543151855e-02,-4.330020770430564880e-02,-1.195716634392738342e-01,2.689277827739715576e-01,2.090748846530914307e-01,5.667232349514961243e-02,-9.900745749473571777e-02,-1.522847637534141541e-02,1.575828641653060913e-01,5.267091095447540283e-02,2.302110381424427032e-02,1.547908186912536621e-01,3.434661030769348145e-02,-7.059828937053680420e-02,-7.487729191780090332e-02,-9.994917362928390503e-02,-3.297477960586547852e-01,-2.279692701995372772e-02,9.999393820762634277e-01,9.999658465385437012e-01,9.999687671661376953e-01,9.999553561210632324e-01,-9.998630285263061523e-01,-9.999046325683593750e-01,-1.642608493566513062e-01,9.999782443046569824e-01,-2.561325132846832275e-01,2.971330890432000160e-03
